,Date,Player,Opposition,Ground,Inning,Batted,Runs,Balls Faced,Strick Rate,Not Out,TeamScore,TeamWicketslFallen,RPO,Overs,Result
0,2017-10-20,A Dananjaya, Pakistan,Sharjah,1,True,18,37,48.64,False,173,10,3.96,43.4,lost
1,2017-10-20,S Samarawickrama, Pakistan,Sharjah,1,True,0,2,0.0,False,173,10,3.96,43.4,lost
2,2017-10-20,HDRL Thirimanne, Pakistan,Sharjah,1,True,62,94,65.95,False,173,10,3.96,43.4,lost
3,2017-10-20,WU Tharanga, Pakistan,Sharjah,1,True,0,5,0.0,False,173,10,3.96,43.4,lost
4,2017-10-20,NLTC Perera, Pakistan,Sharjah,1,True,0,1,0.0,False,173,10,3.96,43.4,lost
5,2017-10-20,PLS Gamage, Pakistan,Sharjah,1,True,1,8,12.5,False,173,10,3.96,43.4,lost
6,2017-10-20,LD Chandimal, Pakistan,Sharjah,1,True,16,24,66.66,False,173,10,3.96,43.4,lost
7,2017-10-20,RAS Lakmal, Pakistan,Sharjah,1,True,23,30,76.66,True,173,10,3.96,43.4,lost
8,2017-10-20,N Dickwella, Pakistan,Sharjah,1,True,22,16,137.5,False,173,10,3.96,43.4,lost
9,2017-10-20,TAM Siriwardana, Pakistan,Sharjah,1,True,13,32,40.62,False,173,10,3.96,43.4,lost
10,2017-10-20,S Prasanna, Pakistan,Sharjah,1,True,5,13,38.46,False,173,10,3.96,43.4,lost
11,2017-03-25,MD Gunathilaka, Bangladesh,Dambulla,2,True,0,3,0.0,False,234,10,5.18,45.1,lost
12,2017-03-25,DAS Gunaratne, Bangladesh,Dambulla,2,True,24,40,60.0,False,234,10,5.18,45.1,lost
13,2017-03-25,LD Chandimal, Bangladesh,Dambulla,2,True,59,70,84.28,False,234,10,5.18,45.1,lost
14,2017-03-25,CBRLS Kumara, Bangladesh,Dambulla,2,True,0,4,0.0,True,234,10,5.18,45.1,lost
15,2017-03-25,TAM Siriwardana, Bangladesh,Dambulla,2,True,22,25,88.0,False,234,10,5.18,45.1,lost
16,2017-03-25,BKG Mendis, Bangladesh,Dambulla,2,True,4,17,23.52,False,234,10,5.18,45.1,lost
17,2017-03-25,RAS Lakmal, Bangladesh,Dambulla,2,True,8,9,88.88,False,234,10,5.18,45.1,lost
18,2017-03-25,NLTC Perera, Bangladesh,Dambulla,2,True,55,35,157.14,False,234,10,5.18,45.1,lost
19,2017-03-25,PADLR Sandakan, Bangladesh,Dambulla,2,True,3,7,42.85,False,234,10,5.18,45.1,lost
20,2017-03-25,SS Pathirana, Bangladesh,Dambulla,2,True,31,32,96.87,False,234,10,5.18,45.1,lost
21,2017-03-25,WU Tharanga, Bangladesh,Dambulla,2,True,19,29,65.51,False,234,10,5.18,45.1,lost
22,2019-01-03,LD Chandimal, New Zealand,Mount Maunganui,2,True,10,18,55.55,False,326,10,6.65,49.0,lost
23,2019-01-03,SL Malinga, New Zealand,Mount Maunganui,2,True,11,7,157.14,False,326,10,6.65,49.0,lost
24,2019-01-03,MD Gunathilaka, New Zealand,Mount Maunganui,2,True,43,62,69.35,False,326,10,6.65,49.0,lost
25,2019-01-03,N Dickwella, New Zealand,Mount Maunganui,2,True,76,50,152.0,False,326,10,6.65,49.0,lost
26,2019-01-03,MDKJ Perera, New Zealand,Mount Maunganui,2,True,102,86,118.6,False,326,10,6.65,49.0,lost
27,2019-01-03,S Prasanna, New Zealand,Mount Maunganui,2,True,16,14,114.28,False,326,10,6.65,49.0,lost
28,2019-01-03,BKG Mendis, New Zealand,Mount Maunganui,2,True,18,20,90.0,False,326,10,6.65,49.0,lost
29,2019-01-03,NLTC Perera, New Zealand,Mount Maunganui,2,True,4,5,80.0,False,326,10,6.65,49.0,lost
30,2019-01-03,DAS Gunaratne, New Zealand,Mount Maunganui,2,True,11,23,47.82,False,326,10,6.65,49.0,lost
31,2019-01-03,PADLR Sandakan, New Zealand,Mount Maunganui,2,True,6,7,85.71,False,326,10,6.65,49.0,lost
32,2019-01-03,N Pradeep, New Zealand,Mount Maunganui,2,True,6,3,200.0,True,326,10,6.65,49.0,lost
33,2014-11-13,DPMD Jayawardene, India,Kolkata,2,True,2,5,40.0,False,251,10,5.81,43.1,lost
34,2014-11-13,RMS Eranga, India,Kolkata,2,True,12,15,80.0,True,251,10,5.81,43.1,lost
35,2014-11-13,AD Mathews, India,Kolkata,2,True,75,68,110.29,False,251,10,5.81,43.1,lost
36,2014-11-13,MDKJ Perera, India,Kolkata,2,True,0,3,0.0,False,251,10,5.81,43.1,lost
37,2014-11-13,TM Dilshan, India,Kolkata,2,True,34,33,103.03,False,251,10,5.81,43.1,lost
38,2014-11-13,S Prasanna, India,Kolkata,2,True,11,10,110.0,False,251,10,5.81,43.1,lost
39,2014-11-13,NLTC Perera, India,Kolkata,2,True,29,29,100.0,False,251,10,5.81,43.1,lost
40,2014-11-13,LD Chandimal, India,Kolkata,2,True,9,13,69.23,False,251,10,5.81,43.1,lost
41,2014-11-13,KMDN Kulasekara, India,Kolkata,2,True,0,2,0.0,False,251,10,5.81,43.1,lost
42,2014-11-13,BAW Mendis, India,Kolkata,2,True,4,12,33.33,False,251,10,5.81,43.1,lost
43,2014-11-13,HDRL Thirimanne, India,Kolkata,2,True,59,69,85.5,False,251,10,5.81,43.1,lost
44,2013-07-28,HDRL Thirimanne, South Africa,Pallekele,2,True,1,8,12.5,True,239,2,5.43,44.0,won
45,2013-07-28,LD Chandimal, South Africa,Pallekele,2,False,0,0,0.0,False,239,2,5.43,44.0,won
46,2013-07-28,SL Malinga, South Africa,Pallekele,2,False,0,0,0.0,False,239,2,5.43,44.0,won
47,2013-07-28,TM Dilshan, South Africa,Pallekele,2,True,115,130,88.46,True,239,2,5.43,44.0,won
48,2013-07-28,KC Sangakkara, South Africa,Pallekele,2,True,91,101,90.09,False,239,2,5.43,44.0,won
49,2013-07-28,AD Mathews, South Africa,Pallekele,2,False,0,0,0.0,False,239,2,5.43,44.0,won
50,2013-07-28,BAW Mendis, South Africa,Pallekele,2,False,0,0,0.0,False,239,2,5.43,44.0,won
51,2013-07-28,WU Tharanga, South Africa,Pallekele,2,False,0,0,0.0,False,239,2,5.43,44.0,won
52,2013-07-28,NLTC Perera, South Africa,Pallekele,2,False,0,0,0.0,False,239,2,5.43,44.0,won
53,2013-07-28,HMRKB Herath, South Africa,Pallekele,2,False,0,0,0.0,False,239,2,5.43,44.0,won
54,2013-07-28,DPMD Jayawardene, South Africa,Pallekele,2,True,12,26,46.15,False,239,2,5.43,44.0,won
55,2015-03-18,AD Mathews, South Africa,Sydney,1,True,19,32,59.37,False,133,10,3.56,37.2,lost
56,2015-03-18,HDRL Thirimanne, South Africa,Sydney,1,True,41,48,85.41,False,133,10,3.56,37.2,lost
57,2015-03-18,SL Malinga, South Africa,Sydney,1,True,3,6,50.0,False,133,10,3.56,37.2,lost
58,2015-03-18,TM Dilshan, South Africa,Sydney,1,True,0,7,0.0,False,133,10,3.56,37.2,lost
59,2015-03-18,DPMD Jayawardene, South Africa,Sydney,1,True,4,16,25.0,False,133,10,3.56,37.2,lost
60,2015-03-18,NLTC Perera, South Africa,Sydney,1,True,0,3,0.0,False,133,10,3.56,37.2,lost
61,2015-03-18,KMDN Kulasekara, South Africa,Sydney,1,True,1,2,50.0,False,133,10,3.56,37.2,lost
62,2015-03-18,KC Sangakkara, South Africa,Sydney,1,True,45,96,46.87,False,133,10,3.56,37.2,lost
63,2015-03-18,PVD Chameera, South Africa,Sydney,1,True,2,5,40.0,True,133,10,3.56,37.2,lost
64,2015-03-18,MDKJ Perera, South Africa,Sydney,1,True,3,10,30.0,False,133,10,3.56,37.2,lost
65,2015-03-18,PHT Kaushal, South Africa,Sydney,1,True,0,1,0.0,False,133,10,3.56,37.2,lost
66,2014-02-22,LD Chandimal, Bangladesh,Dhaka,2,True,64,70,91.42,False,246,4,5.17,47.3,won
67,2014-02-22,HDRL Thirimanne, Bangladesh,Dhaka,2,True,18,31,58.06,False,246,4,5.17,47.3,won
68,2014-02-22,MDKJ Perera, Bangladesh,Dhaka,2,True,106,124,85.48,False,246,4,5.17,47.3,won
69,2014-02-22,SMA Priyanjan, Bangladesh,Dhaka,2,True,22,19,115.78,True,246,4,5.17,47.3,won
70,2014-02-22,AK Perera, Bangladesh,Dhaka,2,False,0,0,0.0,False,246,4,5.17,47.3,won
71,2014-02-22,SMSM Senanayake, Bangladesh,Dhaka,2,False,0,0,0.0,False,246,4,5.17,47.3,won
72,2014-02-22,KDK Vithanage, Bangladesh,Dhaka,2,True,9,15,60.0,False,246,4,5.17,47.3,won
73,2014-02-22,KTGD Prasad, Bangladesh,Dhaka,2,False,0,0,0.0,False,246,4,5.17,47.3,won
74,2014-02-22,RAS Lakmal, Bangladesh,Dhaka,2,False,0,0,0.0,False,246,4,5.17,47.3,won
75,2014-02-22,NLTC Perera, Bangladesh,Dhaka,2,False,0,0,0.0,False,246,4,5.17,47.3,won
76,2014-02-22,AD Mathews, Bangladesh,Dhaka,2,True,20,26,76.92,True,246,4,5.17,47.3,won
77,2016-01-05,LD Chandimal, New Zealand,Mount Maunganui,2,True,50,65,76.92,False,258,10,5.46,47.1,lost
78,2016-01-05,AD Mathews, New Zealand,Mount Maunganui,2,True,95,116,81.89,False,258,10,5.46,47.1,lost
79,2016-01-05,NLTC Perera, New Zealand,Mount Maunganui,2,True,15,13,115.38,False,258,10,5.46,47.1,lost
80,2016-01-05,PVD Chameera, New Zealand,Mount Maunganui,2,True,0,1,0.0,False,258,10,5.46,47.1,lost
81,2016-01-05,N Pradeep, New Zealand,Mount Maunganui,2,True,0,1,0.0,True,258,10,5.46,47.1,lost
82,2016-01-05,KMDN Kulasekara, New Zealand,Mount Maunganui,2,True,15,14,107.14,False,258,10,5.46,47.1,lost
83,2016-01-05,TM Dilshan, New Zealand,Mount Maunganui,2,True,5,4,125.0,False,258,10,5.46,47.1,lost
84,2016-01-05,HDRL Thirimanne, New Zealand,Mount Maunganui,2,True,2,3,66.66,False,258,10,5.46,47.1,lost
85,2016-01-05,MD Gunathilaka, New Zealand,Mount Maunganui,2,True,15,36,41.66,False,258,10,5.46,47.1,lost
86,2016-01-05,TAM Siriwardana, New Zealand,Mount Maunganui,2,True,39,22,177.27,False,258,10,5.46,47.1,lost
87,2016-01-05,CK Kapugedera, New Zealand,Mount Maunganui,2,True,10,8,125.0,False,258,10,5.46,47.1,lost
88,2016-06-21,LD Chandimal, England,Nottingham,1,True,37,56,66.07,False,286,9,5.72,50.0,tied
89,2016-06-21,AD Mathews, England,Nottingham,1,True,73,109,66.97,False,286,9,5.72,50.0,tied
90,2016-06-21,MD Gunathilaka, England,Nottingham,1,True,9,10,90.0,False,286,9,5.72,50.0,tied
91,2016-06-21,S Prasanna, England,Nottingham,1,True,59,28,210.71,False,286,9,5.72,50.0,tied
92,2016-06-21,MF Maharoof, England,Nottingham,1,True,31,30,103.33,True,286,9,5.72,50.0,tied
93,2016-06-21,RAS Lakmal, England,Nottingham,1,True,7,8,87.5,False,286,9,5.72,50.0,tied
94,2016-06-21,WU Tharanga, England,Nottingham,1,True,3,4,75.0,False,286,9,5.72,50.0,tied
95,2016-06-21,MDKJ Perera, England,Nottingham,1,True,24,23,104.34,False,286,9,5.72,50.0,tied
96,2016-06-21,N Pradeep, England,Nottingham,1,False,0,0,0.0,False,286,9,5.72,50.0,tied
97,2016-06-21,BKG Mendis, England,Nottingham,1,True,17,14,121.42,False,286,9,5.72,50.0,tied
98,2016-06-21,MD Shanaka, England,Nottingham,1,True,20,19,105.26,False,286,9,5.72,50.0,tied
99,2016-06-16,MD Gunathilaka, Ireland,Dublin (Malahide),1,True,9,11,81.81,False,303,7,6.06,50.0,won
100,2016-06-16,AD Mathews, Ireland,Dublin (Malahide),1,True,49,53,92.45,False,303,7,6.06,50.0,won
101,2016-06-16,LD Chandimal, Ireland,Dublin (Malahide),1,True,100,107,93.45,True,303,7,6.06,50.0,won
102,2016-06-16,RMS Eranga, Ireland,Dublin (Malahide),1,False,0,0,0.0,False,303,7,6.06,50.0,won
103,2016-06-16,BKG Mendis, Ireland,Dublin (Malahide),1,True,51,59,86.44,False,303,7,6.06,50.0,won
104,2016-06-16,N Pradeep, Ireland,Dublin (Malahide),1,False,0,0,0.0,False,303,7,6.06,50.0,won
105,2016-06-16,DM de Silva, Ireland,Dublin (Malahide),1,True,3,3,100.0,True,303,7,6.06,50.0,won
106,2016-06-16,MDKJ Perera, Ireland,Dublin (Malahide),1,True,32,38,84.21,False,303,7,6.06,50.0,won
107,2016-06-16,MD Shanaka, Ireland,Dublin (Malahide),1,True,42,19,221.05,False,303,7,6.06,50.0,won
108,2016-06-16,S Prasanna, Ireland,Dublin (Malahide),1,True,0,4,0.0,False,303,7,6.06,50.0,won
109,2016-06-16,WU Tharanga, Ireland,Dublin (Malahide),1,True,7,6,116.66,False,303,7,6.06,50.0,won
110,2018-08-01,NGRP Jayasuriya, South Africa,Dambulla,1,True,11,11,100.0,True,244,8,4.88,50.0,lost
111,2018-08-01,WU Tharanga, South Africa,Dambulla,1,True,9,8,112.5,False,244,8,4.88,50.0,lost
112,2018-08-01,A Dananjaya, South Africa,Dambulla,1,True,9,12,75.0,False,244,8,4.88,50.0,lost
113,2018-08-01,NLTC Perera, South Africa,Dambulla,1,True,19,20,95.0,False,244,8,4.88,50.0,lost
114,2018-08-01,GSNFG Jayasuriya, South Africa,Dambulla,1,True,18,27,66.66,False,244,8,4.88,50.0,lost
115,2018-08-01,RAS Lakmal, South Africa,Dambulla,1,True,7,8,87.5,False,244,8,4.88,50.0,lost
116,2018-08-01,N Dickwella, South Africa,Dambulla,1,True,69,78,88.46,False,244,8,4.88,50.0,lost
117,2018-08-01,MDKJ Perera, South Africa,Dambulla,1,True,12,24,50.0,False,244,8,4.88,50.0,lost
118,2018-08-01,BKG Mendis, South Africa,Dambulla,1,True,0,1,0.0,False,244,8,4.88,50.0,lost
119,2018-08-01,AD Mathews, South Africa,Dambulla,1,True,79,111,71.17,True,244,8,4.88,50.0,lost
120,2018-08-01,CAK Rajitha, South Africa,Dambulla,1,False,0,0,0.0,False,244,8,4.88,50.0,lost
121,2012-02-14,LD Chandimal, India,Adelaide,1,True,81,91,89.01,False,236,9,4.72,50.0,tied
122,2012-02-14,NLTC Perera, India,Adelaide,1,True,5,9,55.55,False,236,9,4.72,50.0,tied
123,2012-02-14,KC Sangakkara, India,Adelaide,1,True,31,56,55.35,False,236,9,4.72,50.0,tied
124,2012-02-14,DPMD Jayawardene, India,Adelaide,1,True,43,49,87.75,False,236,9,4.72,50.0,tied
125,2012-02-14,SMSM Senanayake, India,Adelaide,1,True,22,14,157.14,True,236,9,4.72,50.0,tied
126,2012-02-14,AD Mathews, India,Adelaide,1,True,17,30,56.66,False,236,9,4.72,50.0,tied
127,2012-02-14,KMDN Kulasekara, India,Adelaide,1,True,12,25,48.0,False,236,9,4.72,50.0,tied
128,2012-02-14,WU Tharanga, India,Adelaide,1,True,0,2,0.0,False,236,9,4.72,50.0,tied
129,2012-02-14,SL Malinga, India,Adelaide,1,True,0,0,0.0,False,236,9,4.72,50.0,tied
130,2012-02-14,HMRKB Herath, India,Adelaide,1,True,1,1,100.0,True,236,9,4.72,50.0,tied
131,2012-02-14,TM Dilshan, India,Adelaide,1,True,16,23,69.56,False,236,9,4.72,50.0,tied
132,2019-06-01,BMAJ Mendis, New Zealand,Cardiff,1,True,1,4,25.0,False,136,10,4.63,29.2,lost
133,2019-06-01,FDM Karunaratne, New Zealand,Cardiff,1,True,52,84,61.9,True,136,10,4.63,29.2,lost
134,2019-06-01,SL Malinga, New Zealand,Cardiff,1,True,1,2,50.0,False,136,10,4.63,29.2,lost
135,2019-06-01,RAS Lakmal, New Zealand,Cardiff,1,True,7,13,53.84,False,136,10,4.63,29.2,lost
136,2019-06-01,AD Mathews, New Zealand,Cardiff,1,True,0,9,0.0,False,136,10,4.63,29.2,lost
137,2019-06-01,MDKJ Perera, New Zealand,Cardiff,1,True,29,24,120.83,False,136,10,4.63,29.2,lost
138,2019-06-01,HDRL Thirimanne, New Zealand,Cardiff,1,True,4,2,200.0,False,136,10,4.63,29.2,lost
139,2019-06-01,I Udana, New Zealand,Cardiff,1,True,0,3,0.0,False,136,10,4.63,29.2,lost
140,2019-06-01,DM de Silva, New Zealand,Cardiff,1,True,4,13,30.76,False,136,10,4.63,29.2,lost
141,2019-06-01,NLTC Perera, New Zealand,Cardiff,1,True,27,23,117.39,False,136,10,4.63,29.2,lost
142,2019-06-01,BKG Mendis, New Zealand,Cardiff,1,True,0,1,0.0,False,136,10,4.63,29.2,lost
143,2011-11-18,KC Sangakkara, Pakistan,Dubai (DSC),2,True,45,66,68.18,False,236,10,4.83,48.5,lost
144,2011-11-18,WU Tharanga, Pakistan,Dubai (DSC),2,True,4,2,200.0,False,236,10,4.83,48.5,lost
145,2011-11-18,CRD Fernando, Pakistan,Dubai (DSC),2,True,0,2,0.0,False,236,10,4.83,48.5,lost
146,2011-11-18,TM Dilshan, Pakistan,Dubai (DSC),2,True,64,78,82.05,False,236,10,4.83,48.5,lost
147,2011-11-18,NLTC Perera, Pakistan,Dubai (DSC),2,True,4,5,80.0,False,236,10,4.83,48.5,lost
148,2011-11-18,AD Mathews, Pakistan,Dubai (DSC),2,True,32,40,80.0,True,236,10,4.83,48.5,lost
149,2011-11-18,S Prasanna, Pakistan,Dubai (DSC),2,True,5,10,50.0,False,236,10,4.83,48.5,lost
150,2011-11-18,LD Chandimal, Pakistan,Dubai (DSC),2,True,31,47,65.95,False,236,10,4.83,48.5,lost
151,2011-11-18,BMAJ Mendis, Pakistan,Dubai (DSC),2,True,19,15,126.66,False,236,10,4.83,48.5,lost
152,2011-11-18,DPMD Jayawardene, Pakistan,Dubai (DSC),2,True,17,26,65.38,False,236,10,4.83,48.5,lost
153,2011-11-18,SL Malinga, Pakistan,Dubai (DSC),2,True,0,2,0.0,False,236,10,4.83,48.5,lost
154,2015-11-01,SL Malinga, West Indies,Colombo (RPS),2,True,0,1,0.0,False,164,9,6.60,24.5,won
155,2015-11-01,MD Gunathilaka, West Indies,Colombo (RPS),2,True,12,18,66.66,False,164,9,6.60,24.5,won
156,2015-11-01,AD Mathews, West Indies,Colombo (RPS),2,True,13,17,76.47,False,164,9,6.60,24.5,won
157,2015-11-01,TM Dilshan, West Indies,Colombo (RPS),2,True,59,32,184.37,False,164,9,6.60,24.5,won
158,2015-11-01,HDRL Thirimanne, West Indies,Colombo (RPS),2,True,17,20,85.0,False,164,9,6.60,24.5,won
159,2015-11-01,MDKJ Perera, West Indies,Colombo (RPS),2,True,14,16,87.5,False,164,9,6.60,24.5,won
160,2015-11-01,GSNFG Jayasuriya, West Indies,Colombo (RPS),2,True,0,2,0.0,False,164,9,6.60,24.5,won
161,2015-11-01,RAS Lakmal, West Indies,Colombo (RPS),2,True,1,4,25.0,True,164,9,6.60,24.5,won
162,2015-11-01,SMSM Senanayake, West Indies,Colombo (RPS),2,True,7,13,53.84,False,164,9,6.60,24.5,won
163,2015-11-01,TAM Siriwardana, West Indies,Colombo (RPS),2,True,7,8,87.5,False,164,9,6.60,24.5,won
164,2015-11-01,BAW Mendis, West Indies,Colombo (RPS),2,True,21,20,105.0,True,164,9,6.60,24.5,won
165,2018-08-08,NLTC Perera, South Africa,Pallekele,1,True,51,45,113.33,True,306,7,7.84,39.0,won
166,2018-08-08,CBRLS Kumara, South Africa,Pallekele,1,False,0,0,0.0,False,306,7,7.84,39.0,won
167,2018-08-08,MDKJ Perera, South Africa,Pallekele,1,True,51,32,159.37,False,306,7,7.84,39.0,won
168,2018-08-08,BKG Mendis, South Africa,Pallekele,1,True,14,13,107.69,False,306,7,7.84,39.0,won
169,2018-08-08,N Dickwella, South Africa,Pallekele,1,True,34,35,97.14,False,306,7,7.84,39.0,won
170,2018-08-08,A Dananjaya, South Africa,Pallekele,1,True,1,2,50.0,True,306,7,7.84,39.0,won
171,2018-08-08,DM de Silva, South Africa,Pallekele,1,True,10,10,100.0,False,306,7,7.84,39.0,won
172,2018-08-08,RAS Lakmal, South Africa,Pallekele,1,False,0,0,0.0,False,306,7,7.84,39.0,won
173,2018-08-08,MD Shanaka, South Africa,Pallekele,1,True,65,34,191.17,False,306,7,7.84,39.0,won
174,2018-08-08,AD Mathews, South Africa,Pallekele,1,True,22,23,95.65,False,306,7,7.84,39.0,won
175,2018-08-08,WU Tharanga, South Africa,Pallekele,1,True,36,41,87.8,False,306,7,7.84,39.0,won
176,2016-11-27,DM de Silva, Zimbabwe,Bulawayo,2,True,0,1,0.0,False,166,4,4.42,37.3,won
177,2016-11-27,KMDN Kulasekara, Zimbabwe,Bulawayo,2,False,0,0,0.0,False,166,4,4.42,37.3,won
178,2016-11-27,SS Pathirana, Zimbabwe,Bulawayo,2,False,0,0,0.0,False,166,4,4.42,37.3,won
179,2016-11-27,MDKJ Perera, Zimbabwe,Bulawayo,2,True,14,13,107.69,False,166,4,4.42,37.3,won
180,2016-11-27,DAS Gunaratne, Zimbabwe,Bulawayo,2,True,16,25,64.0,True,166,4,4.42,37.3,won
181,2016-11-27,MD Shanaka, Zimbabwe,Bulawayo,2,False,0,0,0.0,False,166,4,4.42,37.3,won
182,2016-11-27,WU Tharanga, Zimbabwe,Bulawayo,2,True,57,98,58.16,True,166,4,4.42,37.3,won
183,2016-11-27,RAS Lakmal, Zimbabwe,Bulawayo,2,False,0,0,0.0,False,166,4,4.42,37.3,won
184,2016-11-27,BKG Mendis, Zimbabwe,Bulawayo,2,True,57,72,79.16,False,166,4,4.42,37.3,won
185,2016-11-27,JDF Vandersay, Zimbabwe,Bulawayo,2,False,0,0,0.0,False,166,4,4.42,37.3,won
186,2016-11-27,N Dickwella, Zimbabwe,Bulawayo,2,True,16,16,100.0,False,166,4,4.42,37.3,won
187,2013-07-31,SMSM Senanayake, South Africa,Colombo (RPS),1,False,0,0,0.0,False,307,4,6.14,50.0,won
188,2013-07-31,KC Sangakkara, South Africa,Colombo (RPS),1,True,75,45,166.66,True,307,4,6.14,50.0,won
189,2013-07-31,RAS Lakmal, South Africa,Colombo (RPS),1,False,0,0,0.0,False,307,4,6.14,50.0,won
190,2013-07-31,AK Perera, South Africa,Colombo (RPS),1,False,0,0,0.0,False,307,4,6.14,50.0,won
191,2013-07-31,LD Chandimal, South Africa,Colombo (RPS),1,False,0,0,0.0,False,307,4,6.14,50.0,won
192,2013-07-31,MDKJ Perera, South Africa,Colombo (RPS),1,True,9,16,56.25,False,307,4,6.14,50.0,won
193,2013-07-31,HDRL Thirimanne, South Africa,Colombo (RPS),1,True,68,93,73.11,False,307,4,6.14,50.0,won
194,2013-07-31,BAW Mendis, South Africa,Colombo (RPS),1,False,0,0,0.0,False,307,4,6.14,50.0,won
195,2013-07-31,TM Dilshan, South Africa,Colombo (RPS),1,True,99,110,90.0,False,307,4,6.14,50.0,won
196,2013-07-31,AD Mathews, South Africa,Colombo (RPS),1,True,23,22,104.54,False,307,4,6.14,50.0,won
197,2013-07-31,NLTC Perera, South Africa,Colombo (RPS),1,True,17,14,121.42,True,307,4,6.14,50.0,won
198,2014-11-09,PC de Silva, India,Hyderabad (Deccan),1,True,2,7,28.57,False,242,10,5.00,48.2,lost
199,2014-11-09,KMDN Kulasekara, India,Hyderabad (Deccan),1,True,7,12,58.33,False,242,10,5.00,48.2,lost
200,2014-11-09,KC Sangakkara, India,Hyderabad (Deccan),1,True,0,1,0.0,False,242,10,5.00,48.2,lost
201,2014-11-09,AD Mathews, India,Hyderabad (Deccan),1,True,10,14,71.42,False,242,10,5.00,48.2,lost
202,2014-11-09,SMA Priyanjan, India,Hyderabad (Deccan),1,True,2,8,25.0,False,242,10,5.00,48.2,lost
203,2014-11-09,S Prasanna, India,Hyderabad (Deccan),1,True,29,32,90.62,False,242,10,5.00,48.2,lost
204,2014-11-09,TM Dilshan, India,Hyderabad (Deccan),1,True,53,80,66.25,False,242,10,5.00,48.2,lost
205,2014-11-09,MDKJ Perera, India,Hyderabad (Deccan),1,True,4,6,66.66,False,242,10,5.00,48.2,lost
206,2014-11-09,NLTC Perera, India,Hyderabad (Deccan),1,True,1,4,25.0,False,242,10,5.00,48.2,lost
207,2014-11-09,DPMD Jayawardene, India,Hyderabad (Deccan),1,True,118,124,95.16,False,242,10,5.00,48.2,lost
208,2014-11-09,PLS Gamage, India,Hyderabad (Deccan),1,True,0,4,0.0,True,242,10,5.00,48.2,lost
209,2011-07-13,DPMD Jayawardene, Scotland,Edinburgh,1,True,64,64,100.0,False,284,7,5.68,50.0,won
210,2011-07-13,TM Dilshan, Scotland,Edinburgh,1,True,6,9,66.66,False,284,7,5.68,50.0,won
211,2011-07-13,BAW Mendis, Scotland,Edinburgh,1,False,0,0,0.0,False,284,7,5.68,50.0,won
212,2011-07-13,FDM Karunaratne, Scotland,Edinburgh,1,True,60,82,73.17,False,284,7,5.68,50.0,won
213,2011-07-13,LD Chandimal, Scotland,Edinburgh,1,True,24,30,80.0,False,284,7,5.68,50.0,won
214,2011-07-13,NLTC Perera, Scotland,Edinburgh,1,True,9,17,52.94,False,284,7,5.68,50.0,won
215,2011-07-13,AD Mathews, Scotland,Edinburgh,1,True,23,27,85.18,False,284,7,5.68,50.0,won
216,2011-07-13,KTGD Prasad, Scotland,Edinburgh,1,False,0,0,0.0,False,284,7,5.68,50.0,won
217,2011-07-13,SHT Kandamby, Scotland,Edinburgh,1,True,20,30,66.66,False,284,7,5.68,50.0,won
218,2011-07-13,BMAJ Mendis, Scotland,Edinburgh,1,True,34,26,130.76,True,284,7,5.68,50.0,won
219,2011-07-13,SL Malinga, Scotland,Edinburgh,1,True,32,15,213.33,True,284,7,5.68,50.0,won
220,2013-07-11,HDRL Thirimanne, India,Port of Spain,1,True,46,72,63.88,False,201,10,4.11,48.5,lost
221,2013-07-11,KC Sangakkara, India,Port of Spain,1,True,71,100,71.0,False,201,10,4.11,48.5,lost
222,2013-07-11,LD Chandimal, India,Port of Spain,1,True,5,7,71.42,False,201,10,4.11,48.5,lost
223,2013-07-11,AD Mathews, India,Port of Spain,1,True,10,24,41.66,False,201,10,4.11,48.5,lost
224,2013-07-11,RAS Lakmal, India,Port of Spain,1,True,1,5,20.0,False,201,10,4.11,48.5,lost
225,2013-07-11,SL Malinga, India,Port of Spain,1,True,0,2,0.0,False,201,10,4.11,48.5,lost
226,2013-07-11,HMRKB Herath, India,Port of Spain,1,True,5,10,50.0,False,201,10,4.11,48.5,lost
227,2013-07-11,RMS Eranga, India,Port of Spain,1,True,5,12,41.66,True,201,10,4.11,48.5,lost
228,2013-07-11,DPMD Jayawardene, India,Port of Spain,1,True,22,28,78.57,False,201,10,4.11,48.5,lost
229,2013-07-11,MDKJ Perera, India,Port of Spain,1,True,2,4,50.0,False,201,10,4.11,48.5,lost
230,2013-07-11,WU Tharanga, India,Port of Spain,1,True,11,29,37.93,False,201,10,4.11,48.5,lost
231,2017-10-23,HDRL Thirimanne, Pakistan,Sharjah,1,True,19,31,61.29,False,103,10,3.91,26.2,lost
232,2017-10-23,S Samarawickrama, Pakistan,Sharjah,1,True,0,3,0.0,False,103,10,3.91,26.2,lost
233,2017-10-23,LD Chandimal, Pakistan,Sharjah,1,True,0,1,0.0,False,103,10,3.91,26.2,lost
234,2017-10-23,N Dickwella, Pakistan,Sharjah,1,True,0,2,0.0,False,103,10,3.91,26.2,lost
235,2017-10-23,PVD Chameera, Pakistan,Sharjah,1,True,11,15,73.33,False,103,10,3.91,26.2,lost
236,2017-10-23,WU Tharanga, Pakistan,Sharjah,1,True,8,9,88.88,False,103,10,3.91,26.2,lost
237,2017-10-23,S Prasanna, Pakistan,Sharjah,1,True,16,34,47.05,False,103,10,3.91,26.2,lost
